 
CarID,Brand,Model,Price,Year,Miles,Gear,Fuel,Color,InteriorColor,Drive,Power,Weight,NumberofSeats,Body,NumberofDoors,TaxClass,NextEUInspectionDate,CylinderVolume,Sold
295619599,BMW,7-serie,89977,2003,210093,Automat,Diesel,Blå,Vollender Club Creambeige (U7GE),Bakhjulsdrift,260,1900kg,5,Sedan,4,Personbil,09.03.2025,3l,False
296697840,BMW,3-serie,71777,2007,227000,Manuell,Diesel,Black,Sort skinn,Bakhjulsdrift,163,1505kg,5,Stasjonsvogn,6,Personbil,02.02.2025,2l,False
296515351,BMW,5-serie,699000,2020,77700,Automat,Diesel,Black,Sort skinn,Firehjulsdrift,265,1810kg,5,Stasjonsvogn,5,Personbil,18.09.2023,3l,False
297523528,BMW,5-serie,56777,2004,236000,Automat,Diesel,Sølv,Bakhjulsdrift,177,1685kg,5,Stasjonsvogn,5,7,Personbil,13.02.2025,"2,5l",False
293838136,BMW,5-serie,489000,2019,67394,Automat,Diesel,Black,Dakota Black,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,21.12.2023,2l,False
296513438,BMW,5-serie,419990,2014,139957,Automat,Diesel,Black,carbon-schwarz,Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,Personbil,3l,,False
297933942,BMW,7-serie,87777,1996,340000,Automat,Diesel,Blå,Svart skinn,Bakhjulsdrift,143,1740kg,5,Sedan,Personbil,"2,5l",,,False
297180648,BMW,3-serie,36777,2004,190000,Manuell,Bensin,Black,Bakhjulsdrift,116,1310kg,5,Sedan,4,7,Personbil,"1,8l",,True
292247314,BMW,5-serie,319000,2018,95000,Automat,Diesel,Firehjulsdrift,190,1735kg,5,Stasjonsvogn,5,Personbil,2l,,,,False
295935223,BMW,5-serie,494147,2018,46000,Automat,El + Bensin,Black,Bakhjulsdrift,252,1770kg,5,Sedan,4,3,Personbil,2l,,False
292521640,BMW,3-serie,399000,2018,131000,Automat,Diesel,Black,Coral Red/Black highlight (PLCL5),Firehjulsdrift,258,1680kg,5,Stasjonsvogn,5,3,Personbil,3l,False
294858289,BMW,3-serie,249900,2015,120500,Automat,Diesel,Sølv,Svart skinn,Firehjulsdrift,184,1650kg,5,Kombi 5-dørs,5,Personbil,30.03.2025,2l,False
295765476,BMW,3-serie,45777,2006,176778,Manuell,Bensin,Black,Bakhjulsdrift,116,1415kg,5,Sedan,4,7,Personbil,02.11.2024,"1,6l",False
294116770,BMW,3-serie,359000,2018,37000,Automat,Bensin,Black,Grå,Firehjulsdrift,184,1610kg,5,Stasjonsvogn,5,Personbil,2l,,False
294710505,BMW,4-serie,239000,2015,114700,Automat,Bensin,Black,Hvit skinn,Bakhjulsdrift,184,1505kg,5,Sedan,4,Personbil,2l,,False
297586571,BMW,3-serie,99000,2009,154000,Automat,Diesel,Black,Sort/Grå,Bakhjulsdrift,136,1520kg,5,Sedan,4,2,Personbil,2l,False
296741736,BMW,5-serie,199990,2014,178488,Automat,Diesel,Grå,Sort Skinn,Bakhjulsdrift,163,1735kg,5,Stasjonsvogn,5,Personbil,2l,,False
295742565,BMW,3-serie,279000,2018,97000,Automat,El + Bensin,Black,Bakhjulsdrift,252,1660kg,5,Sedan,5,2,Personbil,2l,,False
292978907,BMW,7-serie,209000,2010,198000,Automat,Diesel,Black,Bakhjulsdrift,245,1865kg,5,Sedan,5,Personbil,3l,,,False
288997044,BMW,3-serie,70000,2007,214600,Automat,Diesel,Sølv,Bakhjulsdrift,163,1445kg,5,Sedan,4,2,Personbil,05.04.2025,2l,False
297958661,BMW,5-serie,111777,2008,229600,Automat,Diesel,Black,Sort skinn,Bakhjulsdrift,197,1690kg,5,Stasjonsvogn,6,Personbil,31.08.2024,3l,False
295072709,BMW,5-serie,389000,2018,121438,Automat,Diesel,Black,Cloth Rhombicle Alcantara,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,18.11.2024,2l,False
297472218,BMW,3-serie,279900,2018,64504,Automat,El + Bensin,Black,Sort delskinn,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,1998l,,False
294261299,BMW,5-serie,259147,2015,100000,Automat,Diesel,Black,Firehjulsdrift,190,1730kg,5,Sedan,4,4,Personbil,2l,,False
294418180,BMW,3-serie,154990,2004,84089,Automat,Bensin,Blå,SORT (E4AT),Bakhjulsdrift,170,1505kg,5,Coupe,3,Personbil,"2,2l",,False
290677308,BMW,3-serie,71777,2008,296000,Automat,Diesel,White,Sort skinn,Bakhjulsdrift,177,1445kg,4,Coupe,9,Personbil,05.10.2023,2l,False
296432339,BMW,3-serie,239147,2016,129408,Automat,Diesel,Grå,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,5,5,Personbil,01.01.2024,2l,False
296735031,BMW,5-serie,299900,2013,155499,Automat,Diesel,Grå,Sort skinn,Firehjulsdrift,258,1920kg,5,Stasjonsvogn,5,Personbil,02.09.2023,3l,False
292560337,BMW,5-serie,199000,2013,128000,Automat,Diesel,Black,Svart,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,Personbil,2l,,,True
294747288,BMW,5-serie,76777,2008,209758,Automat,Diesel,Black,Bakhjulsdrift,250,1620kg,5,Stasjonsvogn,5,2,Personbil,28.02.2024,2l,True
296775775,BMW,5-serie,459000,2018,89000,Automat,Diesel,Blå,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,31.10.2023,2l,,False
297620954,BMW,5-serie,159000,2011,149700,Automat,Diesel,Black,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,Personbil,2l,,,False
295294145,BMW,3-serie,270000,2016,111000,Automat,Diesel,Black,Oyster skinninteriør,Firehjulsdrift,190,1535kg,5,Sedan,4,Personbil,2l,,False
298094322,BMW,3-serie,52339,2006,269000,Manuell,Diesel,Black,Bakhjulsdrift,163,1505kg,5,Stasjonsvogn,5,8,Personbil,18.03.2024,2l,False
172561600,BMW,3-serie,221649,1989,200000,Manuell,Bensin,Grønn,Bakhjulsdrift,252,1400kg,5,Stasjonsvogn,6,Personbil,"2,5l",,,False
250425499,BMW,3-serie,19929,2005,245000,Manuell,Bensin,Blå,Grå tekstil,Bakhjulsdrift,150,1320kg,5,Sedan,4,8,Personbil,2l,False
295072745,BMW,5-serie,479000,2020,52799,Automat,El + Bensin,Black,Leather Dakota/black/Exclusive seam,Firehjulsdrift,252,1860kg,5,Sedan,4,Personbil,13.01.2024,2l,False
297529747,BMW,3-serie,30777,2001,222000,Automat,Bensin,Black,Firehjulsdrift,231,1500kg,5,Stasjonsvogn,5,Personbil,09.02.2024,3l,,False
297880276,BMW,3-serie,36777,2005,154000,Manuell,Bensin,Black,Bakhjulsdrift,150,1395kg,5,Sedan,4,7,Personbil,13.11.2024,2l,False
291492493,BMW,7-serie,156777,1995,185000,Automat,Bensin,Sølv,Bakhjulsdrift,235,1865kg,5,Sedan,5,Personbil,01.03.2023,"3,5l",,False
295715783,BMW,5-serie,22000,1999,316000,Manuell,Bensin,Blå,Bakhjulsdrift,150,1570kg,5,Stasjonsvogn,5,7,Personbil,31.10.2023,2l,False
272186423,BMW,3-serie,108034,2012,165000,Automat,Diesel,Brun,Bakhjulsdrift,143,1505kg,5,Stasjonsvogn,5,2,Personbil,06.02.2025,2l,False
290616976,BMW,5-serie,799000,2021,1500,Automat,El + Bensin,Grå,Cognac Dakotaskinn,Firehjulsdrift,394,1945kg,5,Sedan,4,Personbil,02.12.2024,3l,False
297846880,BMW,5-serie,354147,2015,160000,Automat,Diesel,Blå,Sort Skinn,Firehjulsdrift,330,1810kg,5,Sedan,4,Personbil,3l,,False
294878248,BMW,3-serie,59729,2009,198000,Manuell,Bensin,Sølv,"Sort, Grå alcantara",Bakhjulsdrift,122,1425kg,5,Sedan,4,Personbil,27.02.2024,"1,6l",False
295207587,BMW,3-serie,619000,2022,9800,Automat,El + Bensin,Blå,Sort Alcantara,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,20.07.2026,2l,False
281052434,BMW,6-serie,464034,2011,108000,Automat,Bensin,Black,Exl skinn utvidet Nappa Svart . tak himmel Antrasit,Firehjulsdrift,408,1845kg,4,Coupe,2,4,Personbil,"4,4l",False
297150758,BMW,3-serie,129147,2012,162650,Manuell,Diesel,Black,Bakhjulsdrift,116,1410kg,5,Sedan,4,3,Personbil,06.07.2024,2l,False
292338378,BMW,5-serie,149000,2012,172000,Automat,Diesel,Grå,SVART,163,1700kg,5,Sedan,Personbil,2l,,,,False
293497568,BMW,5-serie,294900,2018,108900,Automat,El + Bensin,Black,Bakhjulsdrift,297,5,Sedan,5,Personbil,16.01.2023,1998l,,,False
295675812,BMW,5-serie,66777,2007,204000,Automat,Diesel,Black,Svart,Bakhjulsdrift,163,1595kg,5,Sedan,4,Personbil,07.03.2025,2l,False
295210606,BMW,5-serie,379000,2018,38000,Automat,El + Bensin,Black,Svart Dakota Skinn,Bakhjulsdrift,252,1770kg,5,Sedan,Personbil,30.04.2022,2l,,False
290639603,BMW,4-serie,299989,2015,104000,Automat,Bensin,Grå,Firehjulsdrift,184,1585kg,5,Sedan,5,Personbil,2l,,,False
236862253,BMW,5-serie,145707,2009,142450,Automat,Bensin,Sølv,Bakhjulsdrift,170,1490kg,5,Sedan,2,Personbil,31.03.2025,2l,,False
293341425,BMW,3-serie,499000,2021,50960,Automat,El + Bensin,Black,Alcantara sensatec black / blue,Firehjulsdrift,292,1820kg,5,Sedan,4,Personbil,28.06.2025,2l,False
297104599,BMW,5-serie,369990,2010,175000,Automat,Bensin,Black,Bakhjulsdrift,408,1830kg,5,Sedan,Personbil,"4,4l",,,,False
296813578,BMW,5-serie,69900,2006,206600,Automat,Bensin,Blå,Beige skinn,Firehjulsdrift,218,1775kg,5,Stasjonsvogn,4,Personbil,31.03.2025,"2,5l",False
293129240,BMW,4-serie,419000,2016,124000,Automat,Bensin,Black,Skinn Oyster,Firehjulsdrift,306,1650kg,5,Coupe,5,2,Personbil,3l,False
297225957,BMW,5-serie,49999,2002,181700,Automat,Bensin,Beige,Bakhjulsdrift,170,1525kg,5,Sedan,4,2,Personbil,09.11.2023,"2,2l",False
296116337,BMW,3-serie,159000,2015,195000,Manuell,Diesel,White,delskinn alcantara,Bakhjulsdrift,136,1480kg,5,Stasjonsvogn,5,Personbil,2l,,False
295234056,BMW,6-serie,181777,2007,160000,Automat,Diesel,Grå,Bakhjulsdrift,286,1650kg,4,Coupe,Personbil,3l,,,,False
296502269,BMW,5-serie,304147,2012,166200,Automat,Bensin,Black,Firehjulsdrift,306,1840kg,5,Stasjonsvogn,5,2,Personbil,3l,,False
297626571,BMW,5-serie,70777,2008,202500,Automat,Diesel,Black,Sort skinn,Bakhjulsdrift,177,1620kg,5,Stasjonsvogn,2,Personbil,31.05.2024,2l,False
294705910,BMW,3-serie,96777,2003,405000,Automat,Diesel,Grå,Sortskinn,Bakhjulsdrift,204,1625kg,5,Stasjonsvogn,4,Personbil,3l,,False
294846371,BMW,5-serie,91777,2008,233000,Automat,Diesel,Black,Sort skinn,Firehjulsdrift,197,1780kg,5,Stasjonsvogn,3,Personbil,14.01.2024,3l,False
297511984,BMW,5-serie,158500,2012,148000,Automat,Diesel,Sølv,Lys skinn,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,5,Personbil,28.02.2024,2l,False
297553767,BMW,5-serie,139000,2013,250000,Automat,Diesel,White,Bakhjulsdrift,184,1875kg,5,Flerbruksbil,Personbil,2l,,,,False
291468852,BMW,3-serie,319875,2017,69000,Automat,El + Bensin,Grå,Bakhjulsdrift,272,1660kg,5,Sedan,5,Personbil,2l,,,False
241025932,BMW,5-serie,224147,2012,175000,Automat,Diesel,Grå,Svart skinn,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,3,Personbil,2l,,False
295142101,BMW,5-serie,399000,2013,147000,Automat,Diesel,White,Firehjulsdrift,381,1880kg,5,Sedan,4,Personbil,3l,,,False
215322072,BMW,6-serie,533982,2013,99500,Automat,Bensin,Black,Svart,Bakhjulsdrift,449,1865kg,4,Coupe,4,6,Personbil,"4,4l",False
279448440,BMW,3-serie,220000,2012,144000,Automat,Diesel,Grå,Bakhjulsdrift,163,1505kg,5,Sedan,4,Personbil,02.10.2024,2l,,False
297406601,BMW,3-serie,259990,2016,49500,Automat,El + Bensin,Black,Bakhjulsdrift,252,1660kg,5,Sedan,Personbil,2l,,,,False
296997992,BMW,7-serie,549000,2017,102597,Automat,Diesel,Grå,Sort,Firehjulsdrift,265,1825kg,5,Sedan,4,Personbil,10.01.2025,3l,False
293870529,BMW,5-serie,589990,2015,97565,Automat,Diesel,Black,Helsort interiør,Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,2,Personbil,3l,False
296950689,BMW,5-serie GT,229900,2013,148900,Automat,Diesel,Grå,Bakhjulsdrift,184,1875kg,5,Kombi 5-dørs,5,Personbil,2l,,,False
295182061,BMW,3-serie,418900,2020,45100,Automat,El + Bensin,Blå,Alcantara,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,07.11.2023,2l,False
297806465,BMW,3-serie,198777,2006,76000,Automat,Bensin,Grå,Sort skinn,Firehjulsdrift,258,1595kg,5,Sedan,4,3,Personbil,3l,False
297874724,BMW,5-serie,40777,1996,410000,Manuell,Bensin,Grå,Bakhjulsdrift,150,1410kg,5,Sedan,Personbil,30.11.2024,2l,,,False
291394405,BMW,5-serie,46777,1997,270687,Automat,Bensin,Rød,Bakhjulsdrift,150,1440kg,5,Sedan,6,Personbil,18.06.2022,2l,,False
295635499,BMW,5-serie,399900,2018,71000,Automat,El + Bensin,Blå,Sort Skinn,Bakhjulsdrift,296,1770kg,5,Personbil,2l,,,,False
290719278,BMW,5-serie,86777,2007,227000,Automat,Diesel,Black,Brun,Firehjulsdrift,197,1780kg,5,Stasjonsvogn,5,Personbil,30.09.2023,3l,False
283305153,BMW,3-serie,254034,2016,144000,Automat,El + Bensin,Black,Hvit,Bakhjulsdrift,252,1660kg,5,Sedan,5,Personbil,29.09.2024,2l,False
297825199,BMW,5-serie,49777,2005,258950,Automat,Bensin,Sølv,Bakhjulsdrift,177,1565kg,5,Sedan,4,6,Personbil,09.03.2025,"2,5l",False
297623038,BMW,5-serie,199277,2011,225000,Automat,Diesel,Grå,Firehjulsdrift,211,1820kg,5,Stasjonsvogn,5,4,Personbil,23.05.2023,2l,False
293850826,BMW,3-serie,219900,2017,98600,Automat,Bensin,White,Svart,Bakhjulsdrift,136,1490kg,5,Stasjonsvogn,5,2,Personbil,1499l,False
290885800,BMW,5-serie,169000,2012,173000,Automat,Diesel,Black,Firehjulsdrift,211,1895kg,5,Stasjonsvogn,5,Personbil,2l,,,False
294195543,BMW,6-serie,549900,2014,118475,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,449,1940kg,5,Coupe,4,Personbil,31.01.2025,"4,4l",False
158962706,BMW,3-serie,41618,2005,225000,Automat,Diesel,Grå,Lyst skinn,Bakhjulsdrift,163,1430kg,5,Sedan,4,5,Personbil,2l,True
292637338,BMW,3-serie,386147,2020,45000,Automat,El + Bensin,Black,Bakhjulsdrift,296,1740kg,5,Sedan,5,Personbil,2l,,,False
295310780,BMW,3-serie,729000,2023,9000,Automat,El + Bensin,Grå,Sort vernascaskinn,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,23.09.2026,2l,False
276654377,BMW,3-serie,181729,2010,196000,Automat,Diesel,Grå,Sort skinn,Bakhjulsdrift,204,1615kg,5,Sedan,4,Personbil,09.03.2024,3l,False
297061926,BMW,3-serie,36777,2003,328000,Automat,Diesel,Black,Bakhjulsdrift,150,1525kg,5,Stasjonsvogn,16,Personbil,2l,,,False
297119634,BMW,5-serie,348000,2017,32000,Automat,El + Bensin,Blå,"Skinn ""Dakota"" Cognac Brunt",Bakhjulsdrift,296,1770kg,5,Sedan,5,Personbil,2l,,False
296087879,BMW,5-serie,1099000,2022,17500,Automat,Diesel,Blå,Ivory hvit,Firehjulsdrift,286,2092kg,5,Stasjonsvogn,5,Personbil,10.08.2026,3l,False
271592576,BMW,5-serie,45729,2004,340000,Automat,Diesel,Black,Bakhjulsdrift,177,1595kg,5,Sedan,4,6,Personbil,16.06.2024,"2,5l",False
292587132,BMW,5-serie,499000,2020,56000,Automat,El + Bensin,Grå,Sort Dakotaskinn,Firehjulsdrift,292,1860kg,5,Sedan,4,Personbil,26.02.2024,2l,False
295767366,BMW,5-serie,272900,2010,42888,Automat,Diesel,Grå,204,1780kg,5,Personbil,3l,,,,,,False
296716549,BMW,3-serie,295000,2016,120000,Automat,Diesel,Black,Sort / Mørk,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,5,Personbil,2l,,False
293012469,BMW,5-serie,31777,2001,303000,Manuell,Bensin,Black,Bakhjulsdrift,170,1495kg,5,Kombi 5-dørs,11,Personbil,"2,2l",,,False
297650495,BMW,4-serie,449990,2015,108615,Automat,Diesel,Black,Sort helskinn m/ elektriske seter og minne,Firehjulsdrift,313,1685kg,5,Coupe,5,Personbil,3l,,False
271511699,BMW,5-serie,459000,2018,184000,Automat,Diesel,Grå,Firehjulsdrift,265,1800kg,5,Stasjonsvogn,5,2,Personbil,29.09.2024,3l,False
296154023,BMW,3-serie,555555,2021,46500,Automat,El + Bensin,Blå,BMW Individual skinn 'Merino' med utvidet omfang Ivory White/Black,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,07.12.2024,2l,False
291717632,BMW,5-serie,149990,2011,110000,Automat,Diesel,Blå,"Fine-Wood Version, Fineline, Anthracite",Bakhjulsdrift,163,1790kg,5,Stasjonsvogn,5,Personbil,2l,,False
291654044,BMW,5-serie,278000,2015,96700,Automat,Diesel,Grå,Firehjulsdrift,163,1840kg,5,Stasjonsvogn,5,Personbil,2l,,,False
292388601,BMW,3-serie,41777,2010,285316,Automat,Diesel,Grå,Bakhjulsdrift,186,1520kg,5,Stasjonsvogn,5,5,Personbil,28.02.2024,2l,False
296075007,BMW,5-serie,389990,2013,148000,Automat,Diesel,Black,Dakota skinn beige,Firehjulsdrift,381,5,Stasjonsvogn,5,Personbil,3l,,,False
256095087,BMW,5-serie,247034,2014,155391,Automat,Diesel,Black,Sort Dakota helskinn,Firehjulsdrift,184,1730kg,5,Sedan,4,Personbil,30.01.2024,2l,False
297994501,BMW,3-serie,519000,2022,26790,Automat,El + Bensin,Grå,Svart,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,28.12.2025,2l,False
296628736,BMW,5-serie,32999,2003,240000,Automat,Bensin,Sølv,Sort skinn.,Bakhjulsdrift,170,1500kg,5,Sedan,4,Personbil,"2,2l",,False
294991322,BMW,3-serie,260000,2016,90920,Automat,El + Bensin,White,Sort Alcantara,Bakhjulsdrift,252,1660kg,5,Sedan,4,Personbil,02.10.2024,2l,False
294867390,BMW,7-serie,349000,2013,139000,Automat,Diesel,Black,Beige skinn / Sort taktrekk,Firehjulsdrift,258,1910kg,5,Sedan,5,Personbil,3l,,False
297493036,BMW,4-serie,389900,2015,110000,Automat,Diesel,Black,Beige skinn,Bakhjulsdrift,163,1715kg,4,Cabriolet,2,Personbil,21.09.2024,2l,False
296661323,BMW,3-serie,189000,2014,83900,Manuell,Diesel,Grå,M-sport interiør,Bakhjulsdrift,116,1475kg,5,Stasjonsvogn,5,Personbil,30.09.2024,2l,True
295514953,BMW,3-serie,176777,2001,181000,Manuell,Bensin,Black,Bakhjulsdrift,231,1430kg,5,Coupe,2,Personbil,01.12.2024,3l,,False
293384734,BMW,3-serie,129777,2010,144000,Automat,Diesel,Grå,Dakota/schwarz,Bakhjulsdrift,177,1520kg,5,Stasjonsvogn,Personbil,30.04.2024,2l,,False
291009872,BMW,5-serie,149999,2011,204000,Automat,Diesel,Grå,Bakhjulsdrift,184,1715kg,5,Stasjonsvogn,5,Personbil,31.10.2024,2l,,False
297669913,BMW,5-serie,289999,2016,175000,Automat,Diesel,Blå,Lyst skinninterør,Firehjulsdrift,190,1840kg,5,Stasjonsvogn,5,Personbil,2l,,False
295849905,BMW,3-serie,199900,2013,145700,Automat,Diesel,Black,Bakhjulsdrift,143,1495kg,5,Stasjonsvogn,5,Personbil,2l,,,True
292608035,BMW,7-serie,69900,2002,266000,Automat,Bensin,Sølv,Sort,Bakhjulsdrift,333,1870kg,5,Sedan,Personbil,"4,4l",,,False
295601718,BMW,5-serie,319000,2012,195000,Automat,Diesel,Blå,Sort/Hvit,Firehjulsdrift,381,1895kg,5,Sedan,5,Personbil,3l,,False
297047725,BMW,3-serie,369000,2020,63000,Automat,El + Bensin,Grå,Sort Delskinn/Alcantara,Bakhjulsdrift,296,1740kg,5,Sedan,4,1,Personbil,2l,False
297351020,BMW,3-serie,389000,2020,52500,Automat,El + Bensin,Blå,Bakhjulsdrift,292,1770kg,5,Sedan,4,Personbil,23.01.2024,2l,,False
286305057,BMW,5-serie,595000,2015,104000,Automat,Diesel,White,"Skinn, Dakota Svart",Firehjulsdrift,381,1990kg,5,Stasjonsvogn,5,3,Personbil,3l,False
278047974,BMW,3-serie,439000,2020,56200,Automat,Diesel,Grå,Stoff Sensatec./ Schwarz (KFSW,Firehjulsdrift,190,1660kg,5,Stasjonsvogn,5,Personbil,25.03.2024,2l,False
288966808,BMW,5-serie,174146,2012,139500,Automat,Diesel,Grå,Bakhjulsdrift,163,1700kg,5,Sedan,4,4,Personbil,25.01.2025,2l,False
296669676,BMW,5-serie,179000,2014,168161,Automat,Bensin,Black,LYST HELSKINN,Bakhjulsdrift,184,5,Stasjonsvogn,5,Personbil,14.01.2025,2l,,False
296074576,BMW,3-serie GT,249000,2015,102401,Automat,Diesel,Sølv,HHAT STOFF HEXAGON ALCANTARA/ANTHRAZIT,Firehjulsdrift,163,1650kg,5,Kombi 5-dørs,5,2,Personbil,2l,False
297722403,BMW,5-serie,299990,2012,161074,Automat,Diesel,White,"Leder ""dakota""/schwarz (LCSW)",Firehjulsdrift,258,1790kg,5,Sedan,5,Personbil,3l,,False
297620171,BMW,3-serie,65000,2008,211000,Manuell,Diesel,Black,Bakhjulsdrift,136,1580kg,5,Stasjonsvogn,5,Personbil,2l,,,False
296110987,BMW,5-serie,469000,2020,39022,Automat,El + Bensin,Black,Firehjulsdrift,296,1860kg,5,Sedan,5,Personbil,2l,,,False
296270251,BMW,3-serie,244147,2016,146000,Automat,Diesel,Black,Firehjulsdrift,190,1660kg,5,Sedan,4,4,Personbil,28.02.2024,2l,False
277347468,BMW,3-serie,163034,2012,138500,Manuell,Diesel,Black,Bakhjulsdrift,163,1420kg,5,Sedan,4,3,Personbil,06.10.2023,2l,False
294242679,BMW,5-serie,151777,2011,170000,Automat,Diesel,Brun,Bakhjulsdrift,163,1715kg,5,Stasjonsvogn,5,5,Personbil,27.04.2025,2l,False
293747982,BMW,3-serie,299900,2016,48000,Automat,El + Bensin,Black,Bakhjulsdrift,245,1660kg,5,5,2,Personbil,2l,,,False
297090529,BMW,5-serie,419000,2020,60000,Automat,El + Bensin,Black,Firehjulsdrift,296,1860kg,5,Sedan,5,Personbil,2l,,,False
294877378,BMW,5-serie,179147,2012,197000,Automat,Diesel,Black,Svart skinn,Firehjulsdrift,218,1820kg,5,Stasjonsvogn,5,Personbil,16.12.2024,2l,False
272290962,BMW,7-serie,241729,2011,144000,Automat,Diesel,Black,Lyst skinn / se foto,Firehjulsdrift,306,1950kg,5,Sedan,4,Personbil,31.10.2024,3l,False
292127002,BMW,5-serie,247146,2014,160000,Automat,Diesel,Black,Beige skinnseter,Firehjulsdrift,163,1730kg,5,Sedan,4,Personbil,01.07.2024,2l,False
296883303,BMW,5-serie,49900,2009,262000,Automat,Diesel,Grå,Bakhjulsdrift,163,1595kg,5,Sedan,5,Personbil,2l,,,True
296949316,BMW,3-serie,34776,2009,234050,Manuell,Diesel,Black,Bakhjulsdrift,116,1400kg,5,Sedan,4,4,Personbil,26.07.2023,2l,False
296474296,BMW,5-serie,409900,2018,66000,Automat,Diesel,White,Firehjulsdrift,190,1750kg,5,Stasjonsvogn,5,Personbil,01.03.2023,2l,,False
296028061,BMW,3-serie,55000,2009,199500,Manuell,Bensin,Black,Bakhjulsdrift,122,1420kg,5,Stasjonsvogn,5,5,Personbil,21.01.2025,"1,6l",False
293641924,BMW,3-serie,79000,2001,245000,Manuell,Bensin,White,Lys beige,Bakhjulsdrift,192,1540kg,4,Cabriolet,3,Personbil,"2,5l",,False
228895004,BMW,3-serie,133982,2014,230000,Automat,Bensin,Sølv,Bakhjulsdrift,136,1405kg,5,Sedan,4,4,Personbil,12.04.2024,"1,6l",False
296664887,BMW,5-serie,185000,2013,186000,Automat,Diesel,Black,sort,Firehjulsdrift,218,1870kg,5,Stasjonsvogn,Personbil,2l,,,False
133485636,BMW,5-serie,153719,2010,242000,Automat,Diesel,Grå,Svart skinn,Bakhjulsdrift,245,1720kg,5,Sedan,3,Personbil,3l,,False
295094598,BMW,3-serie,144147,2016,187370,Manuell,Diesel,Black,Bakhjulsdrift,163,1500kg,5,Stasjonsvogn,5,Personbil,31.05.2024,2l,,False
293312310,BMW,5-serie,99000,2003,156000,Automat,Bensin,Black,Sort Skinn,Bakhjulsdrift,170,1575kg,5,Sedan,5,Personbil,"2,2l",,False
295636975,BMW,5-serie,254147,2015,121000,Automat,Diesel,Black,Firehjulsdrift,163,1730kg,5,Personbil,2l,,,,,False
293180112,BMW,5-serie,169777,2008,199240,Automat,Diesel,Black,Bakhjulsdrift,197,1595kg,5,Sedan,5,Personbil,01.10.2024,3l,,False
294618838,BMW,3-serie,189147,2014,96000,Automat,Diesel,White,Bakhjulsdrift,116,1500kg,5,Stasjonsvogn,5,4,Personbil,20.04.2024,2l,False
297785538,BMW,3-serie,71777,2009,284000,Manuell,Diesel,Lilla,Bakhjulsdrift,220,1505kg,5,Stasjonsvogn,11,Personbil,07.02.2025,2l,,False
296753811,BMW,7-serie,199900,2013,299000,Automat,Diesel,Grå,LYS,Firehjulsdrift,258,1910kg,5,Sedan,4,Personbil,3l,,False
297595996,BMW,3-serie,119147,2012,202000,Manuell,Diesel,Sølv,Svart skinn,Bakhjulsdrift,163,1495kg,5,Sedan,4,Personbil,21.02.2024,2l,False
294525755,BMW,3-serie,64999,2009,236000,Automat,Diesel,Grå,Firehjulsdrift,163,1605kg,5,Stasjonsvogn,4,Personbil,06.03.2025,2l,,False
259579487,BMW,5-serie,239729,1995,275000,Manuell,Bensin,Black,Bakhjulsdrift,192,1440kg,5,Sedan,4,7,Personbil,"2,5l",,False
297174445,BMW,4-serie,339000,2014,139324,Automat,Bensin,Black,Sort skinn,Firehjulsdrift,245,1540kg,4,Coupe,3,Personbil,2l,,False
293607073,BMW,3-serie,549000,2021,43712,Automat,El + Bensin,White,Alcantara/Sensatec combination Black/contrast stitching Blue,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,26.04.2025,2l,False
291656021,BMW,5-serie,399000,2017,52920,Automat,Diesel,Black,LED.DAK./SCHWARZ,Firehjulsdrift,190,1620kg,5,Sedan,4,Personbil,2l,,False
297502897,BMW,3-serie,244147,2015,197000,Automat,Diesel,Grå,Svart,Firehjulsdrift,190,1605kg,5,Stasjonsvogn,5,6,Personbil,2l,False
293095184,BMW,3-serie,539000,2022,14500,Automat,El + Bensin,Grå,Sort Alcantara/Sensatec,Firehjulsdrift,292,1890kg,5,Stasjonsvogn,5,Personbil,01.11.2025,2l,False
293074342,BMW,5-serie,219900,2013,135537,Automat,Diesel,Blå,Beige komfortstoler i skinn,Bakhjulsdrift,163,1790kg,5,Stasjonsvogn,5,Personbil,30.03.2022,1995l,False
